Date,Open,High,Low,Close,Volume
9/22/2008,13.53332673,13.5633071,12.63587605,12.673592,214178300
9/23/2008,12.75095959,13.13295668,12.24904506,12.266453,320091100
9/24/2008,12.30803823,12.66392446,12.10301651,12.447297,261753800
9/25/2008,12.55270595,13.03527977,12.42892108,12.758695,251511400
9/26/2008,12.07980629,12.55270783,11.89509328,12.401844,281612800
9/29/2008,11.56822024,11.57402243,9.727865196,10.179492,655514300
9/30/2008,10.46864941,11.12142911,10.28006895,10.99184,406670600
10/1/2008,10.82356692,10.86611837,10.38547994,10.552785,324121000
10/2/2008,10.44543993,10.52087252,9.670807998,9.680479,402341100
10/3/2008,10.05763929,10.29941025,9.153418973,9.387453,573599600
10/6/2008,8.893276098,9.552824791,8.465826047,9.490932,526854300
10/7/2008,9.717226821,9.81586954,8.602183304,8.622492,469693000
10/8/2008,8.308191439,9.315890066,8.285948676,8.683419,551935300
10/9/2008,9.027700005,9.264635502,8.374920204,8.581876,404345900
10/10/2008,8.287881603,9.670806924,8.22018663,9.361341,554824900
10/13/2008,10.11082912,10.68914289,9.769449441,10.663032,384769000
10/14/2008,11.24328213,11.25682058,9.974471208,10.065377,495248600
10/15/2008,10.04216792,10.34776509,9.466754128,9.472557,396043900
10/16/2008,9.648563327,10.00251474,8.871997486,9.853585,495130300
10/17/2008,9.63212701,9.868094481,8.306258591,9.419369,440556900
10/20/2008,9.649532113,9.673708939,9.055744424,9.519943,387292500
10/21/2008,9.375848103,9.467720583,8.815908238,8.847822,548415000
10/22/2008,9.416465653,9.791693193,8.987081588,9.368112,562202200
10/23/2008,9.333296306,9.598276719,8.887472376,9.499634,418857600
10/24/2008,8.735640254,9.467720699,8.714364864,9.320725,397514600
10/27/2008,9.19403963,9.44161218,8.883606233,8.905849,302192800
10/28/2008,9.228851809,9.719161283,8.932924993,9.662104,408533300
10/29/2008,9.753975455,10.59340149,9.665004419,10.110829,487744600
10/30/2008,10.46671763,10.84968151,10.40675823,10.738467,409522400
10/31/2008,10.38644537,10.71331851,10.16788526,10.40482,414939000
11/3/2008,10.24428559,10.55085007,10.14080806,10.343895,264484500
11/4/2008,10.63692102,10.81099565,10.31585002,10.733629,349670300
11/5/2008,10.53247658,10.61080992,9.959964304,9.989944,314113800
11/6/2008,9.772351127,9.939656187,9.477391024,9.58377,329768600
11/7/2008,9.597309984,9.656302009,9.256897638,9.500602,273813400
11/10/2008,9.68724753,9.70949029,9.138912765,9.27237,280955500
11/11/2008,9.168893807,9.397124986,8.922287995,9.165025,306134500
11/12/2008,8.938728681,9.017062038,8.704694627,8.715333,294744100
11/13/2008,8.691154295,9.326526,8.318827563,9.326526,463521800
11/14/2008,9.067348289,9.089591047,8.703725194,8.726936,351316700
11/17/2008,8.556729451,8.756915626,8.438745421,8.523849,290631600
11/18/2008,8.668912111,8.799467235,8.400062895,8.695023,302423800
11/19/2008,8.64957044,8.85652553,8.337203064,8.34494,292975200
11/20/2008,8.243397822,8.360414516,7.736647712,7.784034,429203600
11/21/2008,7.923294832,8.135085474,7.653479523,7.986155,392317800
11/24/2008,8.240495633,9.166959452,8.204713739,8.989016,360564400
11/25/2008,9.151483961,9.159220219,8.525782629,8.781092,308823200
11/26/2008,8.695991782,9.211444829,8.689221539,9.187268,224959000
11/28/2008,9.158255414,9.164058286,8.883604644,8.961938,74443600
12/1/2008,8.829445813,8.923253018,8.599280629,8.600248,230941900
12/2/2008,8.706630823,8.960006267,8.365250999,8.942599,287180600
12/3/2008,8.64570022,9.306216757,8.587676254,9.274303,334670000
12/4/2008,9.132142982,9.207575567,8.612820554,8.840085,272842500
12/5/2008,8.737574253,9.137945278,8.593478648,9.090559,260948800
12/8/2008,9.407759936,9.748172903,9.264633064,9.643728,296285500
12/9/2008,9.481259305,10.01895639,9.400991895,9.67661,300874000
12/10/2008,9.464817871,9.621485226,9.332328017,9.497699,234511900
12/11/2008,9.414532491,9.790726761,9.170828109,9.187268,260154300
12/12/2008,8.97450923,9.574099763,8.94839834,9.503502,260293600
12/15/2008,9.283009124,9.304285193,8.993851849,9.163091,222939500
12/16/2008,9.088625187,9.330395484,8.969674442,9.228852,273376600
12/17/2008,8.803336196,8.810105761,8.512244892,8.622492,323465100
12/18/2008,8.63699961,8.783995998,8.552863381,8.648604,214354000
12/19/2008,8.697927481,8.794634813,8.587680336,8.703729,200480000
12/22/2008,8.705662948,8.706629642,8.190209174,8.291752,211185100
12/23/2008,8.401028948,8.497736909,8.307221746,8.353642,158757900
12/24/2008,8.330432638,8.341069654,8.176666051,8.224053,67833500
12/26/2008,8.378787409,8.454219318,8.243396109,8.29852,77081200
12/29/2008,8.367184368,8.473563369,8.226957534,8.375888,171500000
12/30/2008,8.454219739,8.515145827,8.193108804,8.34494,241900400
12/31/2008,8.31399473,8.485168642,8.253068629,8.254036,151885300
1/2/2009,8.305289868,8.804302955,8.235659474,8.776258,186503800
1/5/2009,9.010290339,9.301381613,8.965804823,9.146649,295402100
1/6/2009,9.27913902,9.397123054,8.934857918,8.995784,322327600
1/7/2009,8.878765957,8.945494899,8.728868865,8.8014,188262200
1/8/2009,8.745311463,9.00835783,8.707595505,8.964839,168375200
1/9/2009,9.014158002,9.030598566,8.717264551,8.759816,136711400
1/12/2009,8.748213657,8.799468751,8.466793311,8.574139,154429100
1/13/2009,8.533521091,8.678583409,8.350742813,8.482266,199599400
1/14/2009,8.340105358,8.437780719,8.193109648,8.252101,255416000
1/15/2009,7.791770659,8.135084469,7.741482937,8.06352,457908500
1/16/2009,8.152488471,8.160225405,7.775326981,7.961974,261906400
1/20/2009,7.923293035,7.9300626,7.562572,7.562572,229978700
1/21/2009,7.677654599,8.015165501,7.669917662,8.01033,272317500
1/22/2009,8.514176618,8.703723715,8.299484655,8.545123,352382100
1/23/2009,8.396192607,8.691152636,8.365245548,8.545123,190942500
1/26/2009,8.593478737,8.797533058,8.539322217,8.668912,173059600
1/27/2009,8.722101542,8.853624042,8.678582715,8.774324,154509600
1/28/2009,8.908748102,9.187266978,8.848788707,9.109901,215351500
1/29/2009,9.002556308,9.123441128,8.955169345,8.993852,148182300
1/30/2009,8.955168536,9.053810584,8.704693934,8.716299,162869700
2/2/2009,8.616690992,8.89714464,8.597348988,8.849757,139561800
2/3/2009,8.889407813,9.030601332,8.730805677,8.991918,149827300
2/4/2009,9.015125242,9.308151259,9.003520854,9.047039,202105400
2/5/2009,8.971604256,9.404856927,8.957097761,9.328457,187311600
2/6/2009,9.382616419,9.670806258,9.380681678,9.643728,171802400
2/9/2009,9.670809295,9.960933966,9.622455634,9.913547,178752700
2/10/2009,9.799430282,9.913545527,9.386486101,9.460952,212265200
2/11/2009,9.319757173,9.507370933,9.261732522,9.363276,168743400
2/12/2009,9.267534928,9.646630586,9.267534928,9.600211,204297100
2/13/2009,9.573136105,9.665008616,9.488999856,9.589576,152244400
2/17/2009,9.36811415,9.384554044,9.117640168,9.141817,169559600
2/18/2009,9.192099569,9.2694662,8.966769916,9.126338,171194800
2/19/2009,9.029633733,9.114736649,8.714364911,8.76562,230701100
2/20/2009,8.645700391,8.935824965,8.607017746,8.819775,187579000
2/23/2009,8.863294543,8.897143045,8.366214869,8.408767,196745500
2/24/2009,8.457121693,8.789797109,8.413603539,8.727905,201776400
2/25/2009,8.69018671,8.986112805,8.631194695,8.815907,208263300
2/26/2009,8.897143663,8.98611403,8.603150239,8.625393,157467100
2/27/2009,8.503540769,8.829446573,8.478395897,8.636998,176664600
3/2/2009,8.521916939,8.819777167,8.47839743,8.504509,192732400
3/3/2009,8.600249523,8.775290853,8.498706042,8.546093,181085100
3/4/2009,8.721132411,8.971606277,8.650535337,8.816873,185350900
3/5/2009,8.748212372,8.884571048,8.553829721,8.591545,176724800
3/6/2009,8.543193126,8.548995998,7.961977764,8.249201,252786800
3/9/2009,8.14088453,8.471626492,7.985184549,8.037407,174574400
3/10/2009,8.207615189,8.623459461,8.158294163,8.571237,211064700
3/11/2009,8.685350868,9.097326913,8.663108111,8.962903,211593200
3/12/2009,8.984179569,9.34006576,8.89714327,9.317823,192114300
3/13/2009,9.312988896,9.400026561,9.18823527,9.277207,150292100
3/16/2009,9.335228652,9.418397484,9.107964914,9.227883,199311000
3/17/2009,9.210477012,9.640827759,9.194037122,9.637927,196661500
3/18/2009,9.66210301,10.00735081,9.64372838,9.817803,199009300
3/19/2009,9.849716759,9.980272555,9.694983463,9.827474,125045200
3/20/2009,9.872926322,9.971568352,9.725929969,9.824572,173896800
3/23/2009,9.932886902,10.45994565,9.840047048,10.411592,166599300
3/24/2009,10.28587119,10.58373276,10.19206532,10.299411,160153000
3/25/2009,10.4038536,10.47928618,10.04409998,10.298442,161654500
3/26/2009,10.42803124,10.63595437,10.40385441,10.625316,154063000
3/27/2009,10.46671524,10.49572757,10.28973917,10.333258,123218200
3/30/2009,10.10696106,10.15531539,9.92321543,10.105027,125699000
3/31/2009,10.19786608,10.39128272,10.15434793,10.165953,142520000
4/1/2009,10.06634375,10.54118002,10.04700242,10.511201,147343000
4/2/2009,10.65142746,11.0972521,10.61661362,10.899968,203091700
4/3/2009,11.04309536,11.23070913,10.97830047,11.21717,159060300
4/6/2009,11.11562636,11.48408365,10.95509153,11.455072,164516100
4/7/2009,11.26939037,11.28293018,11.04309398,11.121428,134145200
4/8/2009,11.16301304,11.29453621,11.08081156,11.249084,113907500
4/9/2009,11.4521725,11.60497109,11.40768697,11.563387,132689200
4/13/2009,11.60593663,11.69974453,11.50826194,11.626246,97309100
4/14/2009,11.56338384,11.62140849,11.33902084,11.441531,113655500
4/15/2009,11.33418455,11.43572801,11.19492581,11.376736,103220600
4/16/2009,11.52663682,11.90960065,11.48795282,11.745197,148361500
4/17/2009,11.71908686,12.01598111,11.6291491,11.935713,124373900
4/20/2009,11.77227172,11.89412456,11.52373326,11.653321,116616500
4/21/2009,11.49762282,11.81192494,11.46957854,11.775175,117671400
4/22/2009,11.85931205,12.12235773,11.72101863,11.750999,234691800
4/23/2009,12.24517705,12.30126763,11.94441406,12.127193,236289200
4/24/2009,12.0536941,12.10204775,11.89219123,11.982131,135191000
4/27/2009,11.88542095,12.08850857,11.86221217,12.062397,120172500
4/28/2009,11.92894117,12.20552665,11.92023754,11.982131,113964200
4/29/2009,12.07400105,12.26741765,11.9753597,12.102046,114527700
4/30/2009,12.20649464,12.28192655,12.08077432,12.168778,124622400
5/1/2009,12.16587391,12.37379701,12.16587391,12.305134,99379000
5/4/2009,12.40184234,12.78964158,12.34768582,12.772235,152339600
5/5/2009,12.74128982,12.84863618,12.68036373,12.834129,99563800
5/6/2009,12.89408774,12.91052831,12.59332677,12.813821,118384700
5/7/2009,12.79737779,12.80318066,12.36896184,12.481143,132944000
5/8/2009,12.4792105,12.69100109,12.21036262,12.493717,116991000
5/11/2009,12.31770871,12.66488926,12.2935312,12.530466,101164700
5/12/2009,12.5294987,12.54400521,11.91927045,12.032419,152370400
5/13/2009,11.91540543,11.99373812,11.54501263,11.555651,148992900
5/14/2009,11.58369318,11.94634759,11.57595625,11.890257,111956600
5/15/2009,11.829331,12.05175928,11.76066933,11.839002,91891800
5/18/2009,11.96569032,12.2529135,11.75680183,12.248078,114710400
5/19/2009,12.26451792,12.50532014,12.16007166,12.325444,93105600
5/20/2009,12.34284947,12.49564734,12.11751979,12.172643,97146000
5/21/2009,12.10301655,12.26065131,11.88445638,12.00921,101986500
5/22/2009,11.99663613,12.00920856,11.77420785,11.846739,74499600
5/26/2009,12.0653016,12.6523205,12.04499223,12.647485,159231800
5/27/2009,12.74418847,13.05365505,12.66005294,12.867008,161605500
5/28/2009,12.90569033,13.09330474,12.76836565,13.062357,121888200
5/29/2009,13.09330728,13.14262831,12.94437684,13.133924,114133600
6/1/2009,13.19775144,13.53816378,13.15229922,13.476271,113124900
6/2/2009,13.44145535,13.66871913,13.3795619,13.489809,114055900
6/3/2009,13.53912854,13.64647419,13.44919081,13.631001,141299900
6/4/2009,13.55170499,13.94337246,13.54300068,13.900821,137658500
6/5/2009,14.05265146,14.15806307,13.84956314,13.990758,158179000
6/8/2009,13.90855456,13.94820594,13.48400669,13.911456,232913100
6/9/2009,13.90758861,13.98011977,13.59232046,13.802177,169241100
6/10/2009,13.75962472,13.76639428,13.37472687,13.563308,172155900
6/11/2009,13.49561335,13.68999601,13.39890401,13.534296,131205900
6/12/2009,13.42404845,13.45209408,13.15616726,13.246105,140771400
6/15/2009,13.15326906,13.24224013,13.04495599,13.161006,134937600
6/16/2009,13.21612637,13.3911677,13.16196985,13.186146,128701300
6/17/2009,13.21709361,13.29252553,13.01013784,13.111682,142853200
6/18/2009,13.16293744,13.34571504,13.11264972,13.140694,106920100
6/19/2009,13.35248135,13.49077474,13.23933282,13.48884,180464200
6/22/2009,13.60392423,13.68999383,13.18421055,13.284788,158728500
6/23/2009,13.19097854,13.24416768,12.85056628,12.959846,176633100
6/24/2009,13.09621068,13.29736294,13.04205415,13.173576,121381400
6/25/2009,13.12812364,13.55847514,13.07590117,13.525594,147361900
6/26/2009,13.51882153,13.88341205,13.51398603,13.775099,109846100
6/29/2009,13.87373993,13.92112621,13.68805956,13.729645,141904000
6/30/2009,13.7886405,13.90662322,13.7132079,13.774134,108556000
7/1/2009,13.87761291,13.98979412,13.78283965,13.812818,103544700
7/2/2009,13.66001743,13.81281533,13.51882256,13.541066,92619800
7/6/2009,13.41340963,13.44145594,13.17647484,13.404706,124672100
7/7/2009,13.3921325,13.50818246,13.07299494,13.094271,115399200
7/8/2009,13.14456102,13.34958136,12.9994994,13.270282,143982300
7/9/2009,13.32250531,13.3447474,13.14552923,13.187114,85756300
7/10/2009,13.18518138,13.43952484,13.18324732,13.396006,111318900
7/13/2009,13.49464342,13.765426,13.30025944,13.765426,120875300
7/14/2009,13.73544954,13.84666403,13.65131264,13.758659,86811900
7/15/2009,14.02653856,14.21608707,13.9569102,14.204482,121396800
7/16/2009,14.09616751,14.31472765,14.07779221,14.266374,98392700
7/17/2009,14.41724143,14.70156322,14.37372328,14.675453,150538500
7/20/2009,14.82244151,14.99361465,14.59227637,14.787627,183881600
7/21/2009,14.82438057,14.8379197,14.48203417,14.65224,218695400
7/22/2009,15.25956783,15.35047226,15.09709691,15.158023,218526000
7/23/2009,15.14738638,15.3224284,15.0439095,15.262469,131740700
7/24/2009,15.17833129,15.47329069,15.13481246,15.472324,109590600
7/27/2009,15.48973489,15.55839793,15.20831453,15.482966,108327800
7/28/2009,15.36498063,15.482964,15.2411937,15.473293,90888700
7/29/2009,15.36691227,15.51680939,15.30405145,15.476192,95539500
7/30/2009,15.63769738,15.92975609,15.61835538,15.743109,117401200
7/31/2009,15.76245267,15.95683536,15.7547164,15.801136,105634200
8/3/2009,15.97714096,16.11543302,15.94425915,16.095125,98560000
8/4/2009,15.95006161,16.01195506,15.88043122,16.010021,98952700
8/5/2009,16.02936546,16.18796624,15.88043366,15.967472,105795900
8/6/2009,16.01292017,16.10285992,15.77211729,15.851418,85404200
8/7/2009,16.00421894,16.11156461,15.93748998,16.006153,96838700
8/10/2009,16.02066313,16.11156825,15.82724645,15.929758,75073600
8/11/2009,15.83014417,15.89687313,15.65510217,15.746976,88835600
8/12/2009,15.71989882,16.12220464,15.71119451,15.986814,111267800
8/13/2009,16.11639981,16.31175118,16.10189466,16.287573,109995200
8/14/2009,16.24115418,16.26920049,16.00808752,16.128973,76454000
8/17/2009,15.81660545,15.82047426,15.41720111,15.433641,131095300
8/18/2009,15.63092549,15.88333278,15.60964942,15.860124,107788100
8/19/2009,15.73923887,15.98584465,15.71022722,15.918149,103317900
8/20/2009,15.95490248,16.12317429,15.91912126,16.085459,85507800
8/21/2009,16.21310782,16.3794455,16.130905,16.364939,104018600
8/24/2009,16.45197416,16.5090321,16.27306541,16.349464,101732400
8/25/2009,16.38815384,16.5312828,16.35624075,16.382353,81088700
8/26/2009,16.33592498,16.39685105,16.12703586,16.189896,75999700
8/27/2009,16.31948568,16.39878571,15.9403894,16.387182,112295400
8/28/2009,16.65990139,16.6811761,16.2982123,16.445208,113425200
8/31/2009,16.2624275,16.32915577,16.10189203,16.267263,77834400
9/1/2009,16.24599025,16.44037427,15.9510308,15.985846,117257000
9/2/2009,15.92008148,16.20923869,15.87076047,15.974238,91062300
9/3/2009,16.09609398,16.15992151,15.95683385,16.106731,73488800
9/4/2009,16.17732596,16.50806796,16.15895268,16.470352,93657200
9/8/2009,16.72856415,16.74403734,16.63379022,16.72373,78761900
9/9/2009,16.70922244,16.87265871,16.41136088,16.550621,202771800
9/10/2009,16.63959035,16.75467295,16.51870488,16.687944,122783500
9/11/2009,16.72179817,16.74790907,16.52451336,16.649267,87240300
9/14/2009,16.52063681,16.81753093,16.46454624,16.800123,80502800
9/15/2009,16.83107495,16.98677428,16.78755544,16.939388,106617700
9/16/2009,17.21307211,17.6734026,17.20243374,17.588299,188505800
9/17/2009,17.59893713,18.06410311,17.59796976,17.847477,202643000
9/18/2009,17.97126167,18.04089207,17.86778413,17.892929,150395700
9/21/2009,17.82233389,17.90647013,17.56412368,17.796223,109428900
9/22/2009,17.90936902,17.92774298,17.68307193,17.840706,89188400
9/23/2009,17.929677,18.26815526,17.89389578,17.939348,148390900
9/24/2009,18.10375526,18.15210892,17.67533918,17.776882,137720100
9/25/2009,17.60183815,17.93934907,17.54671426,17.636652,111309800
9/28/2009,17.78171477,18.05346409,17.72949299,18.002209,84361200
9/29/2009,18.05830183,18.12309673,17.82426844,17.927746,86346400
9/30/2009,18.0002756,18.03122199,17.65986324,17.924843,134896300
10/1/2009,17.92484086,18.00897775,17.47514813,17.490622,131177900
10/2/2009,17.5438134,17.98190112,17.5380112,17.881325,138327000
10/5/2009,18.00704826,18.0708758,17.82040182,17.989641,105783300
10/6/2009,18.15597316,18.3755,18.11342171,18.3755,151271400
10/7/2009,18.35132504,18.42772365,18.28072795,18.398712,116417000
10/8/2009,18.43836395,18.51476324,18.26719006,18.30394,109552800
10/9/2009,18.27492537,18.44223044,18.24107822,18.419987,73318000
10/12/2009,18.4731767,18.52056365,18.33971946,18.452868,72006200
10/13/2009,18.43545701,18.48767878,18.34551861,18.376465,87005100
10/14/2009,18.59213119,18.59890076,18.39678113,18.499292,93877700
10/15/2009,18.33875557,18.4635092,18.32908457,18.428694,93389100
10/16/2009,18.31167464,18.40935067,18.1656463,18.185955,107856700
10/19/2009,18.16661001,18.37453245,17.94418175,18.360994,235557700
10/20/2009,19.39964044,19.51085425,19.13369333,19.221697,285259800
10/21/2009,19.29519705,20.18394426,19.26715142,19.817421,298431700
10/22/2009,19.79614435,20.10077548,19.58435374,19.844498,197848000
10/23/2009,19.89284747,19.90251847,19.65397934,19.722641,105196700
10/26/2009,19.69654032,19.99440129,19.35129171,19.581457,121084600
10/27/2009,19.50214986,19.61336434,18.99830061,19.087273,189137900
10/28/2009,19.12015428,19.15013398,18.48091302,18.606634,204596700
10/29/2009,18.85807686,19.03311888,18.58149202,18.988632,142567600
10/30/2009,18.96058399,19.03214776,18.19755656,18.229471,179381300
11/2/2009,18.35518963,18.65304977,17.94611435,18.307802,169745800
11/3/2009,18.16660804,18.32811088,17.97996101,18.253645,130635400
11/4/2009,18.44513106,18.74686074,18.39677674,18.452868,121882600
11/5/2009,18.60663691,18.85807824,18.55054631,18.764271,96200300
11/6/2009,18.61726963,18.87644647,18.60663126,18.794245,73774400
11/9/2009,19.0456854,19.52535777,18.97992517,19.482807,132213900
11/10/2009,19.4402565,19.82322163,19.4392898,19.629805,100298800
11/11/2009,19.78260501,19.82515714,19.51859194,19.655918,110967500
11/12/2009,19.64527679,19.81258185,19.47990648,19.534063,90932800
11/13/2009,19.61916708,19.80871559,19.54180178,19.771967,85810200
11/16/2009,19.87157552,20.11527919,19.8261233,19.98279,121301600
11/17/2009,19.92959765,20.06111945,19.82515275,20.018568,99128400
11/18/2009,19.97408759,20.01857312,19.72844915,19.917997,93580200
11/19/2009,19.7874396,19.7874396,19.32227298,19.390936,135581600
11/20/2009,19.25941214,19.37932889,19.12498754,19.333876,101666600
11/23/2009,19.63173815,19.92186274,19.62690265,19.910257,118724200
11/24/2009,19.85706559,19.91025473,19.62206491,19.770996,79609600
11/25/2009,19.86384069,19.88801751,19.70523991,19.746824,71613500
11/27/2009,19.26617748,19.62786647,19.1839767,19.398668,73814300
11/30/2009,19.44895696,19.50408016,19.22265991,19.332907,106214500
12/1/2009,19.55824148,19.60949657,19.03505155,19.04859,116440800
12/2/2009,19.24104242,19.47894462,18.93060905,18.97703,178815000
12/3/2009,19.09211047,19.24297431,18.98089598,19.001204,112179900
12/4/2009,19.31260727,19.33001386,18.40161719,18.69561,206721200
12/7/2009,18.69560617,18.73912432,18.24688079,18.272991,178689700
12/8/2009,18.31264062,18.60179786,18.24881446,18.361963,172599700
12/9/2009,18.49831814,19.16366952,18.40451161,19.128855,171195500
12/10/2009,19.29326118,19.31260318,18.96638798,18.996367,122417400
12/11/2009,19.12692298,19.14819905,18.70624189,18.82616,107443700
12/14/2009,18.89385965,19.09307919,18.6221103,19.049559,123947600
12/15/2009,18.93834654,19.10081614,18.69077468,18.777811,104864900
12/16/2009,18.86775057,19.00314123,18.81456005,18.860981,88246200
12/17/2009,18.78651501,18.85807881,18.47124681,18.554415,97209700
12/18/2009,18.68110051,18.90643024,18.62597661,18.89966,152192600
12/21/2009,18.95961779,19.31743804,18.9228692,19.170441,152976600
12/22/2009,19.28745661,19.42381595,19.21202403,19.376429,87378900
12/23/2009,19.45766833,19.57178359,19.41995237,19.544706,86381400
12/24/2009,19.68492976,20.24583702,19.66558776,20.215858,125222300
12/28/2009,20.4750347,20.69069343,20.27098103,20.464397,161141400
12/29/2009,20.56303735,20.57174166,20.18587643,20.221659,111301400
12/30/2009,20.19554769,20.50211287,20.14525997,20.467297,103021100
12/31/2009,20.61139296,20.63266767,20.36285243,20.379293,88102700
1/4/2010,20.64040242,20.74387995,20.53885895,20.696493,123432400
1/5/2010,20.75355575,20.84929637,20.62299925,20.732279,150476200
1/6/2010,20.73227595,20.81447878,20.38122661,20.402502,138040000
1/7/2010,20.47793655,20.50211406,20.21682492,20.364788,119282800
1/8/2010,20.33770807,20.50211306,20.21779131,20.500179,111902700
1/11/2010,20.57948026,20.59882227,20.15880048,20.319336,115557400
1/12/2010,20.2303622,20.28645278,19.96248102,20.088202,148614900
1/13/2010,20.10271306,20.39863859,19.73812314,20.371561,151473000
1/14/2010,20.31933627,20.35318342,20.21392465,20.253574,108223500
1/15/2010,20.3986339,20.4634288,19.90929181,19.915094,148516900
1/19/2010,20.14719378,20.8106105,20.04178217,20.796104,182501900
1/20/2010,20.78353186,20.84542396,20.26034129,20.476,153038200
1/21/2010,20.50984625,20.62879766,20.03887884,20.122047,152038600
1/22/2010,19.99729974,20.06692879,19.06696703,19.124025,220441900
1/25/2010,19.58434949,19.79614004,19.35998717,19.638506,266424900
1/26/2010,19.91703037,20.6674855,19.59112451,19.916063,466777500
1/27/2010,20.00406125,20.36478289,19.29615913,20.103672,430642100
1/28/2010,19.81838569,19.8735089,19.21589372,19.272951,293375600
1/29/2010,19.44605955,19.55437259,18.39871167,18.573753,311488100
2/1/2010,18.60372987,18.95478053,18.50025234,18.831961,187469100
2/2/2010,18.9460795,18.98572885,18.7014071,18.941244,174585600
2/3/2010,18.87451226,19.36095421,18.8019818,19.267147,153832000
2/4/2010,19.02537745,19.18397886,18.52636442,18.572784,189413000
2/5/2010,18.62887368,18.95477945,18.45673314,18.902557,212576700
2/8/2010,18.92480254,19.13659311,18.76136493,18.77297,119567700
2/9/2010,18.99539608,19.09984098,18.83389391,18.973154,158221700
2/10/2010,18.94413884,19.01280185,18.7865055,18.869675,92590400
2/11/2010,18.8464737,19.31744261,18.76717297,19.212997,137586400
2/12/2010,19.15883813,19.50021786,18.90643081,19.378365,163867200
2/16/2010,19.52922719,19.69846631,19.4886098,19.67042,135934400
2/17/2010,19.74682378,19.75842884,19.42478605,19.588223,109099200
2/18/2010,19.49924504,19.71780515,19.43058339,19.624966,105706300
2/19/2010,19.52149531,19.65108444,19.44896415,19.50312,103867400
2/22/2010,19.56791069,19.58338456,19.26328094,19.382231,97640900
2/23/2010,19.3416188,19.47024125,18.92674049,19.057297,143773700
2/24/2010,19.17044227,19.48087559,19.13272631,19.405443,115141600
2/25/2010,19.08824135,19.61820085,19.04085304,19.535032,166281500
2/26/2010,19.57178189,19.84159716,19.5350333,19.788408,126865200
3/1/2010,19.8976833,20.26033901,19.86867098,20.211018,137523400
3/2/2010,20.30192792,20.38896559,20.09013732,20.197483,141636600
3/3/2010,20.20618472,20.29612245,20.10947675,20.2439,93013200
3/4/2010,20.23906359,20.39766502,20.17620345,20.377357,91510300
3/5/2010,20.78643667,21.24676648,20.75645629,21.174236,224905100
3/8/2010,21.27674309,21.28448002,21.10653727,21.186804,107472400
3/9/2010,21.1123394,21.75931621,21.07172133,21.567835,230064800
3/10/2010,21.6461743,21.80574383,21.5852482,21.743849,149054500
3/11/2010,21.65391134,21.807678,21.59685337,21.807678,101425100
3/12/2010,21.9885169,22.02333007,21.83184884,21.914051,104080900
3/15/2010,21.79606679,21.80767186,21.29995311,21.647135,123375700
3/16/2010,21.68001679,21.75738209,21.51851459,21.706127,111727000
3/17/2010,21.74964892,21.8995454,21.59201483,21.674217,112739200
3/18/2010,21.67228085,21.75931783,21.52818523,21.72547,85527400
3/19/2010,21.73900909,21.78252725,21.39472796,21.49337,139861400
3/22/2010,21.32122915,21.85602413,21.29028343,21.73514,114104900
3/23/2010,21.82121068,22.12487374,21.67227957,22.084255,150607800
3/24/2010,22.01462395,22.26219708,22.00205084,22.181929,149445100
3/25/2010,22.3318295,22.33666636,21.88020403,21.918886,135571100
3/26/2010,22.14131188,22.43143715,22.10263058,22.329893,160218800
3/29/2010,22.53298102,22.61711792,22.39952378,22.473989,135186100
3/30/2010,22.88112915,22.96623206,22.65386673,22.808598,131827500
3/31/2010,22.77378496,22.882098,22.67417487,22.726398,107664900
4/1/2010,22.95946814,23.08712321,22.50880862,22.820208,150786300
4/5/2010,22.72446669,23.06584506,22.70415596,23.063911,171126900
4/6/2010,23.03586787,23.23315199,22.91981787,23.165457,111754300
4/7/2010,23.16642084,23.39562006,23.08034987,23.267965,157125500
4/8/2010,23.25248996,23.35886826,23.02039,23.205103,143247300
4/9/2010,23.34823383,23.392718,23.25442593,23.383047,83545700
4/12/2010,23.42269234,23.50682923,23.38497706,23.431398,83256600
4/13/2010,23.38981778,23.48072289,23.31728594,23.444941,76552700
4/14/2010,23.72055997,23.77181507,23.60354193,23.76021,101019100
4/15/2010,23.7689099,24.08321202,23.74279969,24.072575,94196200
4/16/2010,24.03872419,24.28726606,23.64995957,23.925577,187636400
4/19/2010,23.88979487,23.97296304,23.38110879,23.893663,141731100
4/20/2010,24.03582644,24.10448947,23.49619592,23.65383,184581600
4/21/2010,25.02805392,25.16828008,24.73115969,25.068672,245597800
4/22/2010,24.97389216,25.79687694,24.77660538,25.769798,198356200
4/23/2010,25.91679991,26.32200717,25.82105861,26.19145,199238900
4/26/2010,26.29299525,26.34908449,25.93614366,26.06283,119767200
4/27/2010,25.84716633,25.90229023,25.19438866,25.341383,177335900
4/28/2010,25.45840415,25.53093599,24.79692141,25.298836,189600600
4/29/2010,25.43615872,26.11118118,25.33848269,25.979658,139710200
4/30/2010,26.04444982,26.16630266,25.24080434,25.24951,135615900
5/3/2010,25.51546167,25.90616108,25.42262249,25.758198,113585500
5/4/2010,25.42358426,25.46226827,24.82979594,25.016443,180954900
5/5/2010,24.4700429,24.96422112,24.05419666,24.756298,220775800
5/6/2010,24.54741354,24.97486289,19.26908548,23.814365,321465200
5/7/2010,23.56873153,23.84531504,21.77962912,22.809572,419004600
5/10/2010,24.20119659,24.62671185,24.03485754,24.562885,246076600
